campaign,year,date,title,url,media_name,media_url,title_clean,lang,lang_score,short_title,fr_hints,en_hints,lang_class
Octobre Rose,2020,01-10-20,Une petite radio pour éviter les gros soucis,https://www.tahiti-infos.com/Une-petite-radio-pour-eviter-les-gros-soucis_a194827.html,tahiti-infos.com,tahiti-infos.com,Une petite radio pour éviter les gros soucis,fr,-133.5611972808838,False,3,0,fr
Octobre Rose,2020,03-10-20,"Dépistage, autopalpation, mammographie",https://fr.news.yahoo.com/d%C3%A9pistage-autopalpation-mammographie-r%C3%A9ponses-%C3%A0-152116341.html,yahoo.com,yahoo.com,"Dépistage, autopalpation, mammographie",fr,-22.076534271240234,False,0,0,fr
Octobre Rose,2020,03-10-20,"Dépistage, autopalpation, mammographie",https://www.europe1.fr/sante/octobre-rose-nos-reponses-aux-trois-questions-que-se-posent-les-femmes-sur-le-cancer-du-sein-3995989,europe1.fr,europe1.fr,"Dépistage, autopalpation, mammographie",fr,-22.076534271240234,False,0,0,fr
Octobre Rose,2020,13-10-20,Balade Octobre Rose ce dimanche à Mouscron,https://www.rtbf.be/vivacite/emissions/detail_hainaut-matin/accueil/article_balade-octobre-rose-ce-dimanche-a-mouscron?id=10606692&programId=1242,rtbf.be,rtbf.be,Balade Octobre Rose ce dimanche à Mouscron,fr,-118.60411596298218,False,0,0,fr
Octobre Rose,2020,25-10-20,"À Lannion, sensibiliser les femmes au dépistage du cancer du sein",https://www.letelegramme.fr/cotes-darmor/lannion/a-lannion-sensibiliser-les-femmes-au-depistage-du-cancer-du-sein-25-10-2020-12645400.php?utm_source=rss_telegramme&utm_medium=rss&utm_campaign=rss&xtor=RSS-21,letelegramme.fr,letelegramme.fr,"À Lannion, sensibiliser les femmes au dépistage du cancer du sein",fr,-259.65051889419556,False,4,0,fr
Octobre Rose,2021,22-03-21,Le district sanitaire de Kaolack étrenne un appareil de mammographie,https://www.senenews.com/actualites/regions/kaolack/cancer-du-sein-le-district-sanitaire-de-kaolack-etrenne-un-appareil-de-mammographie_352123.html,senenews.com,senenews.com,Le district sanitaire de Kaolack étrenne un appareil de mammographie,fr,-205.20127630233765,False,4,0,fr
Octobre Rose,2021,26-04-21,"Santé. Dépistage, cancer du sein...",https://www.ledauphine.com/magazine-sante/2021/04/26/depistage-cancer-du-sein-comment-preparer-votre-mammographie,ledauphine.com,ledauphine.com,"Santé. Dépistage, cancer du sein...",fr,-96.79944849014282,False,1,0,fr
Octobre Rose,2021,01-10-21,"Montpellier, Octobre Rose : inciter les femmes à effectuer un dépistage régulier du cancer du sein",https://www.herault-tribune.com/articles/montpellier-octobre-rose-inciter-les-femmes-a-effectuer-un-depistage-regulier-du-cancer-du-sein/,herault-tribune.com,herault-tribune.com,"Montpellier, Octobre Rose : inciter les femmes à effectuer un dépistage régulier du cancer du sein",fr,-349.2237329483032,False,4,0,fr
Octobre Rose,2021,02-10-21,le dépistage du cancer du sein est en baisse,https://www.24matins.fr/octobre-rose-le-depistage-du-cancer-du-sein-est-en-baisse-1328690?utm_source=feed&utm_campaign=general,24matins.fr,24matins.fr,le dépistage du cancer du sein est en baisse,fr,-257.5507459640503,False,5,0,fr
Octobre Rose,2021,08-10-21,Le département des Deux-Sèvres organise un week-end pour lutter contre le cancer du sein,https://actu.fr/nouvelle-aquitaine/niort_79191/le-departement-des-deux-sevres-organise-un-week-end-pour-lutter-contre-le-cancer-du-sein_45533534.html,fr,fr,Le département des Deux-Sèvres organise un week-end pour lutter contre le cancer du sein,fr,-322.3330068588257,False,7,0,fr
Octobre Rose,2021,13-10-21,Cancer du sein&nbsp;:&nbsp;l'importance du dépistage précoce,http://ici.radio-canada.ca/premiere/emissions/le-reveil-ile-du-prince-edouard/segments/entrevue/374639/cancer-maladie-mammographie-claudette-theriault,radio-canada.ca,radio-canada.ca,Cancer du sein : l'importance du dépistage précoce,fr,-187.84763383865356,False,2,0,fr
Octobre Rose,2021,28-10-21,Saint-Brieuc - Octobre Rose à Saint-Brieuc,https://www.letelegramme.fr/cotes-darmor/saint-brieuc/octobre-rose-a-saint-brieuc-le-but-c-est-de-faire-baisser-la-mortalite-due-au-cancer-28-10-2021-12856628.php?utm_source=rss_telegramme&utm_medium=rss&utm_campaign=rss&xtor=RSS-21,letelegramme.fr,letelegramme.fr,Saint-Brieuc - Octobre Rose à Saint-Brieuc,fr,-63.66794681549072,False,0,0,fr
Octobre Rose,2021,29-11-21,"À Doudeville, l’association Emma récolte plus de 2 000 € après Octobre rose",https://www.paris-normandie.fr/id255070/article/2021-11-29/doudeville-lassociation-emma-recolte-plus-de-2-000-eu-apres-octobre-rose,paris-normandie.fr,paris-normandie.fr,"À Doudeville, l'association Emma récolte plus de 2 000 € après Octobre rose",fr,-247.045738697052,False,3,0,fr
Octobre Rose,2022,01-10-22,Courdimanche. Dépistage gratuit du cancer du sein le 13 octobre,https://actu.fr/ile-de-france/courdimanche_95183/courdimanche-depistage-gratuit-du-cancer-du-sein-le-13-octobre_54173523.html,fr,fr,Courdimanche. Dépistage gratuit du cancer du sein le 13 octobre,fr,-174.64639902114868,False,3,0,fr
Octobre Rose,2022,02-10-22,Octobre Rose à Boulogne: rendez-vous à Duchenne pour deux temps forts,https://www.lavoixdunord.fr/1236041/article/2022-10-02/octobre-rose-boulogne-rendez-vous-duchenne-pour-deux-temps-forts,lavoixdunord.fr,lavoixdunord.fr,Octobre Rose à Boulogne: rendez-vous à Duchenne pour deux temps forts,fr,-235.55869245529175,False,1,0,fr
Octobre Rose,2022,03-10-22,Santé au Luxembourg: Six cancers du sein sur 1 000 mammographies en moyenne,https://www.lessentiel.lu/fr/story/six-cancers-du-sein-sur-1-000-mammographies-en-moyenne-615387141357,lessentiel.lu,lessentiel.lu,Santé au Luxembourg: Six cancers du sein sur 1 000 mammographies en moyenne,fr,-204.7762575149536,False,4,0,fr
Octobre Rose,2022,04-10-22,Sénégal : la Lisca a dépisté plus 50 mille femmes en 12 ans (présidente),https://www.ouestaf.com/senegal-la-lisca-a-depiste-plus-50-mille-femmes-en-12-ans-presidente/?utm_source=rss&utm_medium=rss&utm_campaign=senegal-la-lisca-a-depiste-plus-50-mille-femmes-en-12-ans-presidente,ouestaf.com,ouestaf.com,Sénégal : la Lisca a dépisté plus 50 mille femmes en 12 ans (présidente),fr,-304.6391878128052,False,3,0,fr
Octobre Rose,2022,05-10-22,"Boulogne: à l’hôpital Duchenne, une journée pour informer sur le cancer du sein",http://www.lavoixdunord.fr/1237245/article/2022-10-05/boulogne-l-hopital-duchenne-une-journee-pour-informer-sur-le-cancer-du-sein,lavoixdunord.fr,lavoixdunord.fr,"Boulogne: à l'hôpital Duchenne, une journée pour informer sur le cancer du sein",fr,-302.0112671852112,False,5,0,fr
Octobre Rose,2022,12-10-22,qui peut bénéficier du dépistage gratuit,https://actu.fr/societe/cancer-du-sein-qui-peut-beneficier-du-depistage-gratuit_54385176.html,fr,fr,qui peut bénéficier du dépistage gratuit,fr,-171.89011573791504,False,2,0,fr
Octobre Rose,2022,15-10-22,Octobre rose à Blida Des associations intensifient la sensibilisation,https://lejourdalgerie.com/octobre-rose-a-blida-des-associations-intensifient-la-sensibilisation/,lejourdalgerie.com,lejourdalgerie.com,Octobre rose à Blida Des associations intensifient la sensibilisation,fr,-124.38753843307495,False,2,0,fr
Octobre Rose,2022,19-10-22,Un stand pour informer et prendre rendez-vous pour une mammographie à Auchan Louvroil,http://www.lavoixdunord.fr/1243400/article/2022-10-19/un-stand-pour-informer-et-prendre-rendez-vous-pour-une-mammographie-auchan,lavoixdunord.fr,lavoixdunord.fr,Un stand pour informer et prendre rendez-vous pour une mammographie à Auchan Louvroil,fr,-289.1527109146118,False,5,0,fr
Octobre Rose,2022,04-11-22,Octobre rose : la campagne du CRCDC Mayotte s’est achevé au Passamaïnty Lodge,https://www.mayottehebdo.com/actualite/breves/octobre-rose-la-campagne-du-crcdc-mayotte-sest-acheve-au-passamainty-lodge/,mayottehebdo.com,mayottehebdo.com,Octobre rose : la campagne du CRCDC Mayotte s'est achevé au Passamaïnty Lodge,fr,-232.40940618515015,False,3,0,fr
Octobre Rose,2023,01-10-23,"1,3 million de femmes n’ont jamais participé à un dépistage du cancer du sein",https://www.ladepeche.fr/2023/10/01/octobre-rose-13-million-de-femmes-nont-jamais-participe-a-un-depistage-11489493.php,ladepeche.fr,ladepeche.fr,"1,3 million de femmes n'ont jamais participé à un dépistage du cancer du sein",fr,-329.7804436683655,False,4,0,fr
Octobre Rose,2023,01-10-23,à quel âge doit-on se faire dépister du cancer du sein,https://www.cnews.fr/france/2023-10-01/octobre-rose-quel-age-doit-se-faire-depister-du-cancer-du-sein-1401905,cnews.fr,cnews.fr,à quel âge doit-on se faire dépister du cancer du sein,fr,-251.1497015953064,False,2,0,fr
Octobre Rose,2023,01-10-23,"""Le dépistage m'a sauvé la vie"", témoigne Nathalie, une Landaise de 60 ans",https://www.francebleu.fr/infos/societe/octobre-rose-le-depistage-m-a-sauve-la-vie-temoigne-nathalie-une-landaise-de-60-ans-6137614,francebleu.fr,francebleu.fr,"""Le dépistage m'a sauvé la vie"", témoigne Nathalie, une Landaise de 60 ans",fr,-260.92163610458374,False,4,0,fr
Octobre Rose,2023,04-10-23,"Carla Bruni révèle son cancer du sein décelé ""il y a quatre ans",https://www.lindependant.fr/2023/10/04/octobre-rose-carla-bruni-revele-son-cancer-du-sein-decele-il-y-a-quatre-ans-11496245.php,lindependant.fr,lindependant.fr,"Carla Bruni révèle son cancer du sein décelé ""il y a quatre ans",fr,-302.40838098526,False,1,0,fr
Octobre Rose,2023,04-10-23,Octobre rose. Carla Bruni dévoile avoir eu un cancer du sein et appelle au dépistage,https://www.vosgesmatin.fr/societe/2023/10/04/carla-bruni-devoile-avoir-eu-un-cancer-du-sein-et-appelle-au-depistage,vosgesmatin.fr,vosgesmatin.fr,Octobre rose. Carla Bruni dévoile avoir eu un cancer du sein et appelle au dépistage,fr,-389.40011835098267,False,4,0,fr
Octobre Rose,2023,04-10-23,Carla Bruni révèle avoir eu un cancer du sein et incite au dépistage,https://atlantico.fr/article/atlantico-light/carla-bruni-revele-avoir-eu-un-cancer-du-sein-et-incite-au-depistage-octobre-rose-prevention-sante-femmes-progres-science-medecine-tumeurs-mammographie,atlantico.fr,atlantico.fr,Carla Bruni révèle avoir eu un cancer du sein et incite au dépistage,fr,-344.81834173202515,False,4,0,fr
Octobre Rose,2023,04-10-23,Lutte contre le cancer du sein : l'hôpital ANAIM de Kamsar équipé en appareil de mammographie,https://guineemining.info/lutte-contre-le-cancer-du-sein-lhopital-anaim-de-kamsar-equipe-en-appareil-de-mammographie/,guineemining.info,guineemining.info,Lutte contre le cancer du sein : l'hôpital ANAIM de Kamsar équipé en appareil de mammographie,fr,-243.21867990493774,False,6,0,fr
Octobre Rose,2023,05-10-23,Carla Bruni annonce avoir eu un cancer du sein il y a 4 ans,https://www.letribunaldunet.fr/people/carla-bruni-atteinte-dun-cancer-du-sein-ses-bouleversantes-confidences.html,letribunaldunet.fr,letribunaldunet.fr,Carla Bruni annonce avoir eu un cancer du sein il y a 4 ans,fr,-269.94434452056885,False,2,0,fr
Octobre Rose,2023,09-10-23,la professeure Claire Mounier-Vehier rend public son cancer du sein,http://www.lavoixdunord.fr/1382861/article/2023-10-09/octobre-rose-la-professeure-claire-mounier-vehier-rend-public-son-cancer-du-sein,lavoixdunord.fr,lavoixdunord.fr,la professeure Claire Mounier-Vehier rend public son cancer du sein,fr,-149.1791205406189,False,2,0,fr
Octobre Rose,2023,12-10-23,"Octobre Rose : ces gestes de préventions et de palpation qui peuvent vous sauver la vie, sont à réaliser fréquemment",https://www.grazia.fr/beaute/forme-minceur/octobre-rose-ces-gestes-de-preventions-et-de-palpation-qui-peuvent-vous-sauver-la-vie-sont-a-realiser-frequemment-995382.html?utm_source=rss_feed&utm_medium=link&utm_campaign=unknown,grazia.fr,grazia.fr,"Octobre Rose : ces gestes de préventions et de palpation qui peuvent vous sauver la vie, sont à réaliser fréquemment",fr,-512.7805051803589,False,6,0,fr
Octobre Rose,2023,17-10-23,l'hôpital de Saint-Calais facilite l'accès à la mammographie,https://actu.fr/pays-de-la-loire/saint-calais_72269/octobre-rose-lhopital-de-saint-calais-facilite-lacces-a-la-mammographie_60217346.html,fr,fr,l'hôpital de Saint-Calais facilite l'accès à la mammographie,fr,-173.62692403793335,False,2,0,fr
Octobre Rose,2024,04-06-24,"Castelnau-le-Lez : dépistage cancer du sein, le Mammobile demain devant la mairie",https://www.herault-tribune.com/articles/castelnau-le-lez-depistage-cancer-du-sein-le-mammobile-demain-devant-la-mairie/,herault-tribune.com,herault-tribune.com,"Castelnau-le-Lez : dépistage cancer du sein, le Mammobile demain devant la mairie",fr,-217.68126010894775,False,4,0,fr
Octobre Rose,2024,01-07-24,L’autopalpation pour dépister un cancer du sein est-elle une bonne pratique ?,https://www.ouest-france.fr/sante/cancer/lautopalpation-pour-depister-un-cancer-du-sein-est-elle-une-bonne-pratique-070b8208-2a61-11ef-a289-26f857fa80f9?utm_source=fluxpublicactu&utm_medium=fluxrss&utm_campaign=banquedecontenu,ouest-france.fr,ouest-france.fr,L'autopalpation pour dépister un cancer du sein est-elle une bonne pratique ?,fr,-286.439076423645,False,5,0,fr
Octobre Rose,2024,01-10-24,Dépistage cancer du sein,https://www.24matins.fr/depistage-cancer-du-sein-pourquoi-aucune-alternative-moins-douloureuse-a-la-mammographie-1380774,24matins.fr,24matins.fr,Dépistage cancer du sein,fr,-80.61360025405884,False,1,0,fr
Octobre Rose,2024,01-10-24,Cancer du sein: quand faut-il commencer le dépistage?,https://rmc.bfmtv.com/actualites/societe/sante/cancer-du-sein-quand-faut-il-commencer-le-depistage_AV-202410010423.html,bfmtv.com,bfmtv.com,Cancer du sein: quand faut-il commencer le dépistage?,fr,-192.70274257659912,False,2,0,fr
Octobre Rose,2024,01-10-24,d’où vient cette campagne pour lutter contre le cancer du sein,https://www.nordlittoral.fr/223663/article/2024-10-01/octobre-rose-d-ou-vient-cette-campagne-pour-lutter-contre-le-cancer-du-sein,nordlittoral.fr,nordlittoral.fr,d'où vient cette campagne pour lutter contre le cancer du sein,fr,-189.03788900375366,False,4,0,fr
Octobre Rose,2024,06-10-24,le collectif Octobre Rose repart en campagne contre le cancer du sein,https://actu.fr/occitanie/montpellier_34172/montpellier-le-collectif-octobre-rose-repart-en-campagne-contre-le-cancer-du-sein_61693685.html,fr,fr,le collectif Octobre Rose repart en campagne contre le cancer du sein,fr,-148.59246158599854,False,5,0,fr
Octobre Rose,2024,06-10-24,[En images] Une marée rose dans les rues de Hesperange,https://lequotidien.lu/a-la-une/en-images-une-maree-rose-dans-les-rues-de-hesperange/,lequotidien.lu,lequotidien.lu,[En images] Une marée rose dans les rues de Hesperange,fr,-100.4129786491394,False,5,0,fr
Octobre Rose,2024,13-10-24,Besançon. Cancer du sein,https://www.estrepublicain.fr/sante/2024/10/13/il-y-a-soi-le-cancer-et-les-proches,estrepublicain.fr,estrepublicain.fr,Besançon. Cancer du sein,fr,-113.78535270690918,False,1,0,fr
Octobre Rose,2024,19-10-24,Santé : Octobre rose à Blida,https://www.dknews-dz.com/article/193813-octobre-rose-a-blida-large-adhesion-des-centres-de-radiologie-prive-a-la-campagne.html,dknews-dz.com,dknews-dz.com,Santé : Octobre rose à Blida,fr,-82.49589776992798,False,0,0,fr
Octobre Rose,2024,20-10-24,Santé : Octobre rose à Blida,https://www.dknews-dz.com/article/193863-octobre-rose-a-blida-large-adhesion-des-centres-de-radiologie-privee-a-la-campagne.html,dknews-dz.com,dknews-dz.com,Santé : Octobre rose à Blida,fr,-82.49589776992798,False,0,0,fr
Octobre Rose,2024,25-10-24,Octobre rose – Longs délais d’attente pour une mammographie,https://www.lindependant.fr/2024/10/25/octobre-rose-longs-delais-dattente-pour-une-mammographie-un-voire-deux-nouveaux-appareils-de-mammographie-attendus-des-2025-autour-de-perpignan-12283613.php,lindependant.fr,lindependant.fr,Octobre rose - Longs délais d'attente pour une mammographie,fr,-143.4339199066162,False,2,0,fr
Octobre Rose,2025,10-01-25,"Un coup de tonnerre""",https://actu.fr/societe/un-coup-de-tonnerre-il-y-a-trois-ans-yael-braun-pivet-a-ete-diagnostiquee-d-un-cancer-du-sein_62104586.html,fr,fr,"Un coup de tonnerre""",fr,-26.955636501312256,False,2,0,fr
Octobre Rose,2025,10-01-25,"""Un coup de tonnerre dans ma vie"": Yaël Braun-Pivet a été diagnostiquée d'un cancer du sein il y a trois ans",https://www.bfmtv.com/politique/parlement/un-coup-de-tonnerre-dans-ma-vie-yael-braun-pivet-a-ete-diagnostiquee-d-un-cancer-du-sein-il-y-a-trois-ans_AN-202501100825.html,bfmtv.com,bfmtv.com,"""Un coup de tonnerre dans ma vie"": Yaël Braun-Pivet a été diagnostiquée d'un cancer du sein il y a trois ans",fr,-520.880811214447,False,4,0,fr
Octobre Rose,2025,29-01-25,le gouvernement saisit la Haute Autorité de santé pour abaisser l'âge du dépistage,https://www.francetvinfo.fr/sante/cancer/cancer-du-sein-le-gouvernement-saisit-la-haute-autorite-de-sante-pour-abaisser-l-age-du-depistage_7043507.html#xtor=RSS-3-%5Blestitres%5D,francetvinfo.fr,francetvinfo.fr,le gouvernement saisit la Haute Autorité de santé pour abaisser l'âge du dépistage,fr,-353.71015644073486,False,5,0,fr
Octobre Rose,2025,30-09-25,les hôpitaux du sud-Charente se mobilisent pour Octobre rose,https://www.charentelibre.fr/sante/barbezieux-les-hopitaux-du-sud-charente-se-mobilisent-pour-octobre-rose-26140482.php,charentelibre.fr,charentelibre.fr,les hôpitaux du sud-Charente se mobilisent pour Octobre rose,fr,-175.21700859069824,False,3,0,fr
Octobre Rose,2025,01-10-25,"«Un cancer du sein pris à temps guérit dans 90% des cas», rappelle la docteure Brigitte Milhau",https://www.europe1.fr/sante/octobre-rose-un-cancer-du-sein-pris-a-temps-guerit-dans-90-des-cas-rappelle-la-docteure-brigitte-milhau-774781,europe1.fr,europe1.fr,"«Un cancer du sein pris à temps guérit dans 90% des cas», rappelle la docteure Brigitte Milhau",fr,-337.8836016654968,False,5,0,fr
Octobre Rose,2025,06-10-25,Cancer du sein : pourquoi la double lecture des mammographies est essentielle au dépistage précoce,https://www.tf1info.fr/sante/cancer-du-sein-pourquoi-la-double-lecture-des-mammographies-est-essentielle-au-depistage-precoce-2398920.html,tf1info.fr,tf1info.fr,Cancer du sein : pourquoi la double lecture des mammographies est essentielle au dépistage précoce,fr,-307.2093906402588,False,5,0,fr
Octobre Rose,2025,06-10-25,"Octobre rose : ""La peur du résultat"" explique pourquoi si peu d'Azuréennes se font dépister du cancer du sein",https://www.francebleu.fr/emissions/l-invite-d-ici-matin/octobre-rose-la-peur-du-resultat-explique-pourquoi-si-peu-d-azureennes-se-font-depister-du-cancer-du-sein-9421090#xtor=RSS-106,francebleu.fr,francebleu.fr,"Octobre rose : ""La peur du résultat"" explique pourquoi si peu d'Azuréennes se font dépister du cancer du sein",fr,-439.19113779067993,False,4,0,fr
Octobre Rose,2025,07-10-25,Histoires vraies d’Algériennes face au cancer du sein,https://www.tsa-algerie.com/histoires-vraies-dalgeriennes-face-au-cancer-du-sein/,tsa-algerie.com,tsa-algerie.com,Histoires vraies d'Algériennes face au cancer du sein,fr,-221.18491554260254,False,2,0,fr
